,label,body_text,body_text_clean,body_text_tokenized,body_text_nonstop,body_text_stemmed,body_text_lemmatized
4723,ham,"I'm home, my love ... If your still awake ... *loving kiss*",Im home my love  If your still awake  loving kiss,"['Im', 'home', 'my', 'love', 'If', 'your', 'still', 'awake', 'loving', 'kiss']","['Im', 'home', 'love', 'If', 'still', 'awake', 'loving', 'kiss']","['Im', 'home', 'love', 'If', 'still', 'awak', 'love', 'kiss']","['Im', 'home', 'love', 'If', 'still', 'awak', 'love', 'kiss']"
4724,ham,HELLO PEACH! MY CAKE TASTS LUSH!,HELLO PEACH MY CAKE TASTS LUSH,"['HELLO', 'PEACH', 'MY', 'CAKE', 'TASTS', 'LUSH']","['HELLO', 'PEACH', 'MY', 'CAKE', 'TASTS', 'LUSH']","['hello', 'peach', 'MY', 'cake', 'tast', 'lush']","['hello', 'peach', 'MY', 'cake', 'tast', 'lush']"
4725,spam,"FREE GAME. Get Rayman Golf 4 FREE from the O2 Games Arcade. 1st get UR games settings. Reply POST, then save & activ8. Press 0 key for Arcade. Termsapply",FREE GAME Get Rayman Golf 4 FREE from the O2 Games Arcade 1st get UR games settings Reply POST then save  activ8 Press 0 key for Arcade Termsapply,"['FREE', 'GAME', 'Get', 'Rayman', 'Golf', '4', 'FREE', 'from', 'the', 'O2', 'Games', 'Arcade', '1st', 'get', 'UR', 'games', 'settings', 'Reply', 'POST', 'then', 'save', 'activ8', 'Press', '0', 'key', 'for', 'Arcade', 'Termsapply']","['FREE', 'GAME', 'Get', 'Rayman', 'Golf', '4', 'FREE', 'O2', 'Games', 'Arcade', '1st', 'get', 'UR', 'games', 'settings', 'Reply', 'POST', 'save', 'activ8', 'Press', '0', 'key', 'Arcade', 'Termsapply']","['free', 'game', 'get', 'rayman', 'golf', '4', 'free', 'O2', 'game', 'arcad', '1st', 'get', 'UR', 'game', 'set', 'repli', 'post', 'save', 'activ8', 'press', '0', 'key', 'arcad', 'termsappli']","['free', 'game', 'get', 'rayman', 'golf', '4', 'free', 'O2', 'game', 'arcad', '1st', 'get', 'UR', 'game', 'set', 'repli', 'post', 'save', 'activ8', 'press', '0', 'key', 'arcad', 'termsappli']"
4726,ham,"There'll be a minor shindig at my place later tonight, you interested?",Therell be a minor shindig at my place later tonight you interested,"['Therell', 'be', 'a', 'minor', 'shindig', 'at', 'my', 'place', 'later', 'tonight', 'you', 'interested']","['Therell', 'minor', 'shindig', 'place', 'later', 'tonight', 'interested']","['therel', 'minor', 'shindig', 'place', 'later', 'tonight', 'interest']","['therel', 'minor', 'shindig', 'place', 'later', 'tonight', 'interest']"
4727,ham,Jason says it's cool if we pick some up from his place in like an hour,Jason says its cool if we pick some up from his place in like an hour,"['Jason', 'says', 'its', 'cool', 'if', 'we', 'pick', 'some', 'up', 'from', 'his', 'place', 'in', 'like', 'an', 'hour']","['Jason', 'says', 'cool', 'pick', 'place', 'like', 'hour']","['jason', 'say', 'cool', 'pick', 'place', 'like', 'hour']","['jason', 'say', 'cool', 'pick', 'place', 'like', 'hour']"
4728,spam,"Had your mobile 10 mths? Update to the latest Camera/Video phones for FREE. KEEP UR SAME NUMBER, Get extra free mins/texts. Text YES for a call",Had your mobile 10 mths Update to the latest CameraVideo phones for FREE KEEP UR SAME NUMBER Get extra free minstexts Text YES for a call,"['Had', 'your', 'mobile', '10', 'mths', 'Update', 'to', 'the', 'latest', 'CameraVideo', 'phones', 'for', 'FREE', 'KEEP', 'UR', 'SAME', 'NUMBER', 'Get', 'extra', 'free', 'minstexts', 'Text', 'YES', 'for', 'a', 'call']","['Had', 'mobile', '10', 'mths', 'Update', 'latest', 'CameraVideo', 'phones', 'FREE', 'KEEP', 'UR', 'SAME', 'NUMBER', 'Get', 'extra', 'free', 'minstexts', 'Text', 'YES', 'call']","['had', 'mobil', '10', 'mth', 'updat', 'latest', 'cameravideo', 'phone', 'free', 'keep', 'UR', 'same', 'number', 'get', 'extra', 'free', 'minstext', 'text', 'ye', 'call']","['had', 'mobil', '10', 'mth', 'updat', 'latest', 'cameravideo', 'phone', 'free', 'keep', 'UR', 'same', 'number', 'get', 'extra', 'free', 'minstext', 'text', 'ye', 'call']"
4729,ham,I (Career Tel) have added u as a contact on INDYAROCKS.COM to send FREE SMS. To remove from phonebook - sms NO to  &lt;#&gt;,I Career Tel have added u as a contact on INDYAROCKSCOM to send FREE SMS To remove from phonebook  sms NO to  ltgt,"['I', 'Career', 'Tel', 'have', 'added', 'u', 'as', 'a', 'contact', 'on', 'INDYAROCKSCOM', 'to', 'send', 'FREE', 'SMS', 'To', 'remove', 'from', 'phonebook', 'sms', 'NO', 'to', 'ltgt']","['I', 'Career', 'Tel', 'added', 'u', 'contact', 'INDYAROCKSCOM', 'send', 'FREE', 'SMS', 'To', 'remove', 'phonebook', 'sms', 'NO', 'ltgt']","['I', 'career', 'tel', 'ad', 'u', 'contact', 'indyarockscom', 'send', 'free', 'sm', 'To', 'remov', 'phonebook', 'sm', 'NO', 'ltgt']","['I', 'career', 'tel', 'ad', 'u', 'contact', 'indyarockscom', 'send', 'free', 'sm', 'To', 'remov', 'phonebook', 'sm', 'NO', 'ltgt']"
4730,ham,I've reached already.,Ive reached already,"['Ive', 'reached', 'already']","['Ive', 'reached', 'already']","['ive', 'reach', 'alreadi']","['ive', 'reach', 'alreadi']"
4731,ham,I dont know ask to my brother. Nothing problem some thing that. Just i told .,I dont know ask to my brother Nothing problem some thing that Just i told ,"['I', 'dont', 'know', 'ask', 'to', 'my', 'brother', 'Nothing', 'problem', 'some', 'thing', 'that', 'Just', 'i', 'told', '']","['I', 'dont', 'know', 'ask', 'brother', 'Nothing', 'problem', 'thing', 'Just', 'told', '']","['I', 'dont', 'know', 'ask', 'brother', 'noth', 'problem', 'thing', 'just', 'told', '']","['I', 'dont', 'know', 'ask', 'brother', 'noth', 'problem', 'thing', 'just', 'told', '']"
4732,ham,K:)eng rocking in ashes:),Keng rocking in ashes,"['Keng', 'rocking', 'in', 'ashes']","['Keng', 'rocking', 'ashes']","['keng', 'rock', 'ash']","['keng', 'rock', 'ash']"
4733,ham,Wat time r ü going to xin's hostel?,Wat time r ü going to xins hostel,"['Wat', 'time', 'r', 'ü', 'going', 'to', 'xins', 'hostel']","['Wat', 'time', 'r', 'ü', 'going', 'xins', 'hostel']","['wat', 'time', 'r', 'ü', 'go', 'xin', 'hostel']","['wat', 'time', 'r', 'ü', 'go', 'xin', 'hostel']"
4734,ham,Good Morning my Dear Shijutta........... Have a great &amp; successful day.,Good Morning my Dear Shijutta Have a great amp successful day,"['Good', 'Morning', 'my', 'Dear', 'Shijutta', 'Have', 'a', 'great', 'amp', 'successful', 'day']","['Good', 'Morning', 'Dear', 'Shijutta', 'Have', 'great', 'amp', 'successful', 'day']","['good', 'morn', 'dear', 'shijutta', 'have', 'great', 'amp', 'success', 'day']","['good', 'morn', 'dear', 'shijutta', 'have', 'great', 'amp', 'success', 'day']"
4735,spam,Buy Space Invaders 4 a chance 2 win orig Arcade Game console. Press 0 for Games Arcade (std WAP charge) See o2.co.uk/games 4 Terms + settings. No purchase,Buy Space Invaders 4 a chance 2 win orig Arcade Game console Press 0 for Games Arcade std WAP charge See o2coukgames 4 Terms  settings No purchase,"['Buy', 'Space', 'Invaders', '4', 'a', 'chance', '2', 'win', 'orig', 'Arcade', 'Game', 'console', 'Press', '0', 'for', 'Games', 'Arcade', 'std', 'WAP', 'charge', 'See', 'o2coukgames', '4', 'Terms', 'settings', 'No', 'purchase']","['Buy', 'Space', 'Invaders', '4', 'chance', '2', 'win', 'orig', 'Arcade', 'Game', 'console', 'Press', '0', 'Games', 'Arcade', 'std', 'WAP', 'charge', 'See', 'o2coukgames', '4', 'Terms', 'settings', 'No', 'purchase']","['buy', 'space', 'invad', '4', 'chanc', '2', 'win', 'orig', 'arcad', 'game', 'consol', 'press', '0', 'game', 'arcad', 'std', 'wap', 'charg', 'see', 'o2coukgam', '4', 'term', 'set', 'No', 'purchas']","['buy', 'space', 'invad', '4', 'chanc', '2', 'win', 'orig', 'arcad', 'game', 'consol', 'press', '0', 'game', 'arcad', 'std', 'wap', 'charg', 'see', 'o2coukgam', '4', 'term', 'set', 'No', 'purchas']"
4736,ham,Oh k:)after that placement there ah?,Oh kafter that placement there ah,"['Oh', 'kafter', 'that', 'placement', 'there', 'ah']","['Oh', 'kafter', 'placement', 'ah']","['Oh', 'kafter', 'placement', 'ah']","['Oh', 'kafter', 'placement', 'ah']"
4737,ham,"Not for possession, especially not first offense",Not for possession especially not first offense,"['Not', 'for', 'possession', 'especially', 'not', 'first', 'offense']","['Not', 'possession', 'especially', 'first', 'offense']","['not', 'possess', 'especi', 'first', 'offens']","['not', 'posse', 'especi', 'first', 'offens']"
4738,ham,"Nt only for driving even for many reasons she is called BBD..thts it chikku, then hw abt dvg cold..heard tht vinobanagar violence hw is the condition..and hw ru ? Any problem?",Nt only for driving even for many reasons she is called BBDthts it chikku then hw abt dvg coldheard tht vinobanagar violence hw is the conditionand hw ru  Any problem,"['Nt', 'only', 'for', 'driving', 'even', 'for', 'many', 'reasons', 'she', 'is', 'called', 'BBDthts', 'it', 'chikku', 'then', 'hw', 'abt', 'dvg', 'coldheard', 'tht', 'vinobanagar', 'violence', 'hw', 'is', 'the', 'conditionand', 'hw', 'ru', 'Any', 'problem']","['Nt', 'driving', 'even', 'many', 'reasons', 'called', 'BBDthts', 'chikku', 'hw', 'abt', 'dvg', 'coldheard', 'tht', 'vinobanagar', 'violence', 'hw', 'conditionand', 'hw', 'ru', 'Any', 'problem']","['Nt', 'drive', 'even', 'mani', 'reason', 'call', 'bbdtht', 'chikku', 'hw', 'abt', 'dvg', 'coldheard', 'tht', 'vinobanagar', 'violenc', 'hw', 'conditionand', 'hw', 'ru', 'ani', 'problem']","['Nt', 'drive', 'even', 'mani', 'reason', 'call', 'bbdtht', 'chikku', 'hw', 'abt', 'dvg', 'coldheard', 'tht', 'vinobanagar', 'violenc', 'hw', 'conditionand', 'hw', 'ru', 'ani', 'problem']"
4739,ham,I bought the test yesterday. Its something that lets you know the exact day u ovulate.when will get 2u in about 2 to 3wks. But pls pls dont fret. I know u r worried. Pls relax. Also is there anything in ur past history u need to tell me?,I bought the test yesterday Its something that lets you know the exact day u ovulatewhen will get 2u in about 2 to 3wks But pls pls dont fret I know u r worried Pls relax Also is there anything in ur past history u need to tell me,"['I', 'bought', 'the', 'test', 'yesterday', 'Its', 'something', 'that', 'lets', 'you', 'know', 'the', 'exact', 'day', 'u', 'ovulatewhen', 'will', 'get', '2u', 'in', 'about', '2', 'to', '3wks', 'But', 'pls', 'pls', 'dont', 'fret', 'I', 'know', 'u', 'r', 'worried', 'Pls', 'relax', 'Also', 'is', 'there', 'anything', 'in', 'ur', 'past', 'history', 'u', 'need', 'to', 'tell', 'me']","['I', 'bought', 'test', 'yesterday', 'Its', 'something', 'lets', 'know', 'exact', 'day', 'u', 'ovulatewhen', 'get', '2u', '2', '3wks', 'But', 'pls', 'pls', 'dont', 'fret', 'I', 'know', 'u', 'r', 'worried', 'Pls', 'relax', 'Also', 'anything', 'ur', 'past', 'history', 'u', 'need', 'tell']","['I', 'bought', 'test', 'yesterday', 'it', 'someth', 'let', 'know', 'exact', 'day', 'u', 'ovulatewhen', 'get', '2u', '2', '3wk', 'but', 'pl', 'pl', 'dont', 'fret', 'I', 'know', 'u', 'r', 'worri', 'pl', 'relax', 'also', 'anyth', 'ur', 'past', 'histori', 'u', 'need', 'tell']","['I', 'bought', 'test', 'yesterday', 'it', 'someth', 'let', 'know', 'exact', 'day', 'u', 'ovulatewhen', 'get', '2u', '2', '3wk', 'but', 'pl', 'pl', 'dont', 'fret', 'I', 'know', 'u', 'r', 'worri', 'pl', 'relax', 'also', 'anyth', 'ur', 'past', 'histori', 'u', 'need', 'tell']"
4740,ham,We have pizza if u want,We have pizza if u want,"['We', 'have', 'pizza', 'if', 'u', 'want']","['We', 'pizza', 'u', 'want']","['We', 'pizza', 'u', 'want']","['We', 'pizza', 'u', 'want']"
4741,ham,"I keep seeing weird shit and bein all ""woah"" then realising it's actually reasonable and I'm all ""oh""",I keep seeing weird shit and bein all woah then realising its actually reasonable and Im all oh,"['I', 'keep', 'seeing', 'weird', 'shit', 'and', 'bein', 'all', 'woah', 'then', 'realising', 'its', 'actually', 'reasonable', 'and', 'Im', 'all', 'oh']","['I', 'keep', 'seeing', 'weird', 'shit', 'bein', 'woah', 'realising', 'actually', 'reasonable', 'Im', 'oh']","['I', 'keep', 'see', 'weird', 'shit', 'bein', 'woah', 'realis', 'actual', 'reason', 'Im', 'oh']","['I', 'keep', 'see', 'weird', 'shit', 'bein', 'woah', 'realis', 'actual', 'reason', 'Im', 'oh']"
4742,ham,Many more happy returns of the day. I wish you happy birthday.,Many more happy returns of the day I wish you happy birthday,"['Many', 'more', 'happy', 'returns', 'of', 'the', 'day', 'I', 'wish', 'you', 'happy', 'birthday']","['Many', 'happy', 'returns', 'day', 'I', 'wish', 'happy', 'birthday']","['mani', 'happi', 'return', 'day', 'I', 'wish', 'happi', 'birthday']","['mani', 'happi', 'return', 'day', 'I', 'wish', 'happi', 'birthday']"
4743,ham,Ya very nice. . .be ready on thursday,Ya very nice  be ready on thursday,"['Ya', 'very', 'nice', 'be', 'ready', 'on', 'thursday']","['Ya', 'nice', 'ready', 'thursday']","['Ya', 'nice', 'readi', 'thursday']","['Ya', 'nice', 'readi', 'thursday']"
4744,ham,I am in hospital da. . I will return home in evening,I am in hospital da  I will return home in evening,"['I', 'am', 'in', 'hospital', 'da', 'I', 'will', 'return', 'home', 'in', 'evening']","['I', 'hospital', 'da', 'I', 'return', 'home', 'evening']","['I', 'hospit', 'da', 'I', 'return', 'home', 'even']","['I', 'hospit', 'da', 'I', 'return', 'home', 'even']"
4745,ham,Thinking of u ;) x,Thinking of u  x,"['Thinking', 'of', 'u', 'x']","['Thinking', 'u', 'x']","['think', 'u', 'x']","['think', 'u', 'x']"
4746,spam,Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days.,Camera  You are awarded a SiPix Digital Camera call 09061221066 fromm landline Delivery within 28 days,"['Camera', 'You', 'are', 'awarded', 'a', 'SiPix', 'Digital', 'Camera', 'call', '09061221066', 'fromm', 'landline', 'Delivery', 'within', '28', 'days']","['Camera', 'You', 'awarded', 'SiPix', 'Digital', 'Camera', 'call', '09061221066', 'fromm', 'landline', 'Delivery', 'within', '28', 'days']","['camera', 'you', 'award', 'sipix', 'digit', 'camera', 'call', '09061221066', 'fromm', 'landlin', 'deliveri', 'within', '28', 'day']","['camera', 'you', 'award', 'sipix', 'digit', 'camera', 'call', '09061221066', 'fromm', 'landlin', 'deliveri', 'within', '28', 'day']"
4747,ham,Orh i tot u say she now still dun believe.,Orh i tot u say she now still dun believe,"['Orh', 'i', 'tot', 'u', 'say', 'she', 'now', 'still', 'dun', 'believe']","['Orh', 'tot', 'u', 'say', 'still', 'dun', 'believe']","['orh', 'tot', 'u', 'say', 'still', 'dun', 'believ']","['orh', 'tot', 'u', 'say', 'still', 'dun', 'believ']"
4748,ham,"When you just put in the + sign, choose my number and the pin will show. Right?",When you just put in the  sign choose my number and the pin will show Right,"['When', 'you', 'just', 'put', 'in', 'the', 'sign', 'choose', 'my', 'number', 'and', 'the', 'pin', 'will', 'show', 'Right']","['When', 'put', 'sign', 'choose', 'number', 'pin', 'show', 'Right']","['when', 'put', 'sign', 'choos', 'number', 'pin', 'show', 'right']","['when', 'put', 'sign', 'choos', 'number', 'pin', 'show', 'right']"
4749,ham,The beauty of life is in next second.. which hides thousands of secrets. I wish every second will be wonderful in ur life...!! gud n8,The beauty of life is in next second which hides thousands of secrets I wish every second will be wonderful in ur life gud n8,"['The', 'beauty', 'of', 'life', 'is', 'in', 'next', 'second', 'which', 'hides', 'thousands', 'of', 'secrets', 'I', 'wish', 'every', 'second', 'will', 'be', 'wonderful', 'in', 'ur', 'life', 'gud', 'n8']","['The', 'beauty', 'life', 'next', 'second', 'hides', 'thousands', 'secrets', 'I', 'wish', 'every', 'second', 'wonderful', 'ur', 'life', 'gud', 'n8']","['the', 'beauti', 'life', 'next', 'second', 'hide', 'thousand', 'secret', 'I', 'wish', 'everi', 'second', 'wonder', 'ur', 'life', 'gud', 'n8']","['the', 'beauti', 'life', 'next', 'second', 'hide', 'thousand', 'secret', 'I', 'wish', 'everi', 'second', 'wonder', 'ur', 'life', 'gud', 'n8']"
4750,ham,Thanx u darlin!im cool thanx. A few bday drinks 2 nite. 2morrow off! Take care c u soon.xxx,Thanx u darlinim cool thanx A few bday drinks 2 nite 2morrow off Take care c u soonxxx,"['Thanx', 'u', 'darlinim', 'cool', 'thanx', 'A', 'few', 'bday', 'drinks', '2', 'nite', '2morrow', 'off', 'Take', 'care', 'c', 'u', 'soonxxx']","['Thanx', 'u', 'darlinim', 'cool', 'thanx', 'A', 'bday', 'drinks', '2', 'nite', '2morrow', 'Take', 'care', 'c', 'u', 'soonxxx']","['thanx', 'u', 'darlinim', 'cool', 'thanx', 'A', 'bday', 'drink', '2', 'nite', '2morrow', 'take', 'care', 'c', 'u', 'soonxxx']","['thanx', 'u', 'darlinim', 'cool', 'thanx', 'A', 'bday', 'drink', '2', 'nite', '2morrow', 'take', 'care', 'c', 'u', 'soonxxx']"
4751,ham,"If you're still up, maybe leave the credit card so I can get gas when I get back like he told me to",If youre still up maybe leave the credit card so I can get gas when I get back like he told me to,"['If', 'youre', 'still', 'up', 'maybe', 'leave', 'the', 'credit', 'card', 'so', 'I', 'can', 'get', 'gas', 'when', 'I', 'get', 'back', 'like', 'he', 'told', 'me', 'to']","['If', 'youre', 'still', 'maybe', 'leave', 'credit', 'card', 'I', 'get', 'gas', 'I', 'get', 'back', 'like', 'told']","['If', 'your', 'still', 'mayb', 'leav', 'credit', 'card', 'I', 'get', 'ga', 'I', 'get', 'back', 'like', 'told']","['If', 'your', 'still', 'mayb', 'leav', 'credit', 'card', 'I', 'get', 'ga', 'I', 'get', 'back', 'like', 'told']"
4752,spam,Your weekly Cool-Mob tones are ready to download !This weeks new Tones include: 1) Crazy Frog-AXEL F>>> 2) Akon-Lonely>>> 3) Black Eyed-Dont P >>>More info in n,Your weekly CoolMob tones are ready to download This weeks new Tones include 1 Crazy FrogAXEL F 2 AkonLonely 3 Black EyedDont P More info in n,"['Your', 'weekly', 'CoolMob', 'tones', 'are', 'ready', 'to', 'download', 'This', 'weeks', 'new', 'Tones', 'include', '1', 'Crazy', 'FrogAXEL', 'F', '2', 'AkonLonely', '3', 'Black', 'EyedDont', 'P', 'More', 'info', 'in', 'n']","['Your', 'weekly', 'CoolMob', 'tones', 'ready', 'download', 'This', 'weeks', 'new', 'Tones', 'include', '1', 'Crazy', 'FrogAXEL', 'F', '2', 'AkonLonely', '3', 'Black', 'EyedDont', 'P', 'More', 'info', 'n']","['your', 'weekli', 'coolmob', 'tone', 'readi', 'download', 'thi', 'week', 'new', 'tone', 'includ', '1', 'crazi', 'frogaxel', 'F', '2', 'akonlon', '3', 'black', 'eyeddont', 'P', 'more', 'info', 'n']","['your', 'weekli', 'coolmob', 'tone', 'readi', 'download', 'thi', 'week', 'new', 'tone', 'includ', '1', 'crazi', 'frogaxel', 'F', '2', 'akonlon', '3', 'black', 'eyeddont', 'P', 'more', 'info', 'n']"
4753,ham,Well boy am I glad G wasted all night at applebees for nothing,Well boy am I glad G wasted all night at applebees for nothing,"['Well', 'boy', 'am', 'I', 'glad', 'G', 'wasted', 'all', 'night', 'at', 'applebees', 'for', 'nothing']","['Well', 'boy', 'I', 'glad', 'G', 'wasted', 'night', 'applebees', 'nothing']","['well', 'boy', 'I', 'glad', 'G', 'wast', 'night', 'applebe', 'noth']","['well', 'boy', 'I', 'glad', 'G', 'wast', 'night', 'applebe', 'noth']"
4754,spam,Cashbin.co.uk (Get lots of cash this weekend!) www.cashbin.co.uk Dear Welcome to the weekend We have got our biggest and best EVER cash give away!! These..,Cashbincouk Get lots of cash this weekend wwwcashbincouk Dear Welcome to the weekend We have got our biggest and best EVER cash give away These,"['Cashbincouk', 'Get', 'lots', 'of', 'cash', 'this', 'weekend', 'wwwcashbincouk', 'Dear', 'Welcome', 'to', 'the', 'weekend', 'We', 'have', 'got', 'our', 'biggest', 'and', 'best', 'EVER', 'cash', 'give', 'away', 'These']","['Cashbincouk', 'Get', 'lots', 'cash', 'weekend', 'wwwcashbincouk', 'Dear', 'Welcome', 'weekend', 'We', 'got', 'biggest', 'best', 'EVER', 'cash', 'give', 'away', 'These']","['cashbincouk', 'get', 'lot', 'cash', 'weekend', 'wwwcashbincouk', 'dear', 'welcom', 'weekend', 'We', 'got', 'biggest', 'best', 'ever', 'cash', 'give', 'away', 'these']","['cashbincouk', 'get', 'lot', 'cash', 'weekend', 'wwwcashbincouk', 'dear', 'welcom', 'weekend', 'We', 'got', 'biggest', 'best', 'ever', 'cash', 'give', 'away', 'these']"
